ts,metric,key,value
2026-09-24T04:36:13Z,restarts,worker-1,0
2026-09-24T04:36:13Z,rss_kb,worker-2,191540
2026-09-24T04:36:13Z,cpu_s,worker-2,7.34
2026-09-24T04:36:13Z,restarts,worker-2,0
2026-09-24T04:36:13Z,pg_conn,slaydx|idle,3
2026-09-24T04:36:13Z,queue,QUEUED,5
2026-09-24T04:36:13Z,queue,IN_PROGRESS,0
2026-09-24T04:36:13Z,queue,oldest_queued_s,1
2026-09-24T04:36:13Z,pg_mem_mib,postgres,193.6
2026-09-24T04:36:13Z,pg_cpu_pct,postgres,5.67
2026-09-24T04:36:19Z,rss_kb,jail,48848
2026-09-24T04:36:19Z,cpu_s,jail,0.03
2026-09-24T04:36:19Z,restarts,jail,0
2026-09-24T04:36:19Z,rss_kb,web,251224
2026-09-24T04:36:19Z,cpu_s,web,209.39
2026-09-24T04:36:19Z,restarts,web,0
2026-09-24T04:36:19Z,rss_kb,worker-1,192144
2026-09-24T04:36:19Z,cpu_s,worker-1,7.93
2026-09-24T04:36:19Z,restarts,worker-1,0
2026-09-24T04:36:19Z,rss_kb,worker-2,187476
2026-09-24T04:36:19Z,cpu_s,worker-2,7.83
2026-09-24T04:36:19Z,restarts,worker-2,0
2026-09-24T04:36:19Z,pg_conn,slaydx|idle,3
2026-09-24T04:36:19Z,queue,QUEUED,13
2026-09-24T04:36:19Z,queue,IN_PROGRESS,0
2026-09-24T04:36:19Z,queue,oldest_queued_s,1
2026-09-24T04:36:19Z,pg_mem_mib,postgres,196.3
2026-09-24T04:36:19Z,pg_cpu_pct,postgres,15.29
2026-09-24T04:36:25Z,rss_kb,jail,48848
2026-09-24T04:36:25Z,cpu_s,jail,0.03
2026-09-24T04:36:25Z,restarts,jail,0
2026-09-24T04:36:25Z,rss_kb,web,254192
2026-09-24T04:36:25Z,cpu_s,web,210.71
2026-09-24T04:36:25Z,restarts,web,0
2026-09-24T04:36:25Z,rss_kb,worker-1,183452
2026-09-24T04:36:25Z,cpu_s,worker-1,9.26
2026-09-24T04:36:25Z,restarts,worker-1,0
2026-09-24T04:36:25Z,rss_kb,worker-2,179352
2026-09-24T04:36:25Z,cpu_s,worker-2,9.21
2026-09-24T04:36:25Z,restarts,worker-2,0
2026-09-24T04:36:25Z,pg_conn,slaydx|idle,4
2026-09-24T04:36:25Z,queue,QUEUED,194
2026-09-24T04:36:25Z,queue,IN_PROGRESS,0
2026-09-24T04:36:25Z,queue,oldest_queued_s,4
2026-09-24T04:36:25Z,pg_mem_mib,postgres,197.1
2026-09-24T04:36:25Z,pg_cpu_pct,postgres,18.07
2026-09-24T04:36:31Z,rss_kb,jail,48848
2026-09-24T04:36:31Z,cpu_s,jail,0.03
2026-09-24T04:36:31Z,restarts,jail,0
2026-09-24T04:36:31Z,rss_kb,web,255656
2026-09-24T04:36:31Z,cpu_s,web,212.27
2026-09-24T04:36:31Z,restarts,web,0
2026-09-24T04:36:31Z,rss_kb,worker-1,188936
2026-09-24T04:36:31Z,cpu_s,worker-1,10.51
2026-09-24T04:36:31Z,restarts,worker-1,0
2026-09-24T04:36:31Z,rss_kb,worker-2,193052
2026-09-24T04:36:31Z,cpu_s,worker-2,10.28
2026-09-24T04:36:31Z,restarts,worker-2,0
2026-09-24T04:36:31Z,pg_conn,slaydx|idle,4
2026-09-24T04:36:31Z,queue,QUEUED,421
2026-09-24T04:36:31Z,queue,IN_PROGRESS,0
2026-09-24T04:36:31Z,queue,oldest_queued_s,8
2026-09-24T04:36:31Z,pg_mem_mib,postgres,197.2
2026-09-24T04:36:31Z,pg_cpu_pct,postgres,18.68
2026-09-24T04:36:37Z,rss_kb,jail,48848
2026-09-24T04:36:37Z,cpu_s,jail,0.03
2026-09-24T04:36:37Z,restarts,jail,0
2026-09-24T04:36:37Z,rss_kb,web,255956
2026-09-24T04:36:37Z,cpu_s,web,213.63
2026-09-24T04:36:37Z,restarts,web,0
2026-09-24T04:36:37Z,rss_kb,worker-1,187576
2026-09-24T04:36:37Z,cpu_s,worker-1,11.66
2026-09-24T04:36:37Z,restarts,worker-1,0
2026-09-24T04:36:37Z,rss_kb,worker-2,193268
2026-09-24T04:36:37Z,cpu_s,worker-2,11.41
2026-09-24T04:36:37Z,restarts,worker-2,0
2026-09-24T04:36:37Z,pg_conn,slaydx|active,1
2026-09-24T04:36:37Z,pg_conn,slaydx|idle,3
2026-09-24T04:36:37Z,queue,QUEUED,648
2026-09-24T04:36:37Z,queue,IN_PROGRESS,0
2026-09-24T04:36:37Z,queue,oldest_queued_s,13
2026-09-24T04:36:37Z,pg_mem_mib,postgres,196.9
2026-09-24T04:36:37Z,pg_cpu_pct,postgres,18.47
2026-09-24T04:36:44Z,rss_kb,jail,48848
2026-09-24T04:36:44Z,cpu_s,jail,0.03
2026-09-24T04:36:44Z,restarts,jail,0
2026-09-24T04:36:44Z,rss_kb,web,256452
2026-09-24T04:36:44Z,cpu_s,web,214.93
2026-09-24T04:36:44Z,restarts,web,0
2026-09-24T04:36:44Z,rss_kb,worker-1,188384
2026-09-24T04:36:44Z,cpu_s,worker-1,12.79
2026-09-24T04:36:44Z,restarts,worker-1,0
2026-09-24T04:36:44Z,rss_kb,worker-2,193224
2026-09-24T04:36:44Z,cpu_s,worker-2,12.72
2026-09-24T04:36:44Z,restarts,worker-2,0
2026-09-24T04:36:44Z,pg_conn,slaydx|idle,4
2026-09-24T04:36:44Z,queue,QUEUED,876
2026-09-24T04:36:44Z,queue,IN_PROGRESS,0
2026-09-24T04:36:44Z,queue,oldest_queued_s,18
2026-09-24T04:36:44Z,pg_mem_mib,postgres,197.3
2026-09-24T04:36:44Z,pg_cpu_pct,postgres,19.73
2026-09-24T04:36:50Z,rss_kb,jail,48848
2026-09-24T04:36:50Z,cpu_s,jail,0.03
2026-09-24T04:36:50Z,restarts,jail,0
2026-09-24T04:36:50Z,rss_kb,web,256612
2026-09-24T04:36:50Z,cpu_s,web,216.36
2026-09-24T04:36:50Z,restarts,web,0
2026-09-24T04:36:50Z,rss_kb,worker-1,180648
2026-09-24T04:36:50Z,cpu_s,worker-1,14.12
2026-09-24T04:36:50Z,restarts,worker-1,0
2026-09-24T04:36:50Z,rss_kb,worker-2,189496
2026-09-24T04:36:50Z,cpu_s,worker-2,13.85
2026-09-24T04:36:50Z,restarts,worker-2,0
2026-09-24T04:36:50Z,pg_conn,slaydx|idle,4
2026-09-24T04:36:50Z,queue,QUEUED,1103
2026-09-24T04:36:50Z,queue,IN_PROGRESS,0
2026-09-24T04:36:50Z,queue,oldest_queued_s,22
2026-09-24T04:36:50Z,pg_mem_mib,postgres,194.0
2026-09-24T04:36:50Z,pg_cpu_pct,postgres,19.37
2026-09-24T04:36:56Z,rss_kb,jail,48848
2026-09-24T04:36:56Z,cpu_s,jail,0.03
2026-09-24T04:36:56Z,restarts,jail,0
2026-09-24T04:36:56Z,rss_kb,web,256660
2026-09-24T04:36:56Z,cpu_s,web,217.67
2026-09-24T04:36:56Z,restarts,web,0
2026-09-24T04:36:56Z,rss_kb,worker-1,189628
2026-09-24T04:36:56Z,cpu_s,worker-1,15.46
2026-09-24T04:36:56Z,restarts,worker-1,0
2026-09-24T04:36:56Z,rss_kb,worker-2,194640
2026-09-24T04:36:56Z,cpu_s,worker-2,15.13
2026-09-24T04:36:56Z,restarts,worker-2,0
2026-09-24T04:36:56Z,pg_conn,slaydx|idle,3
2026-09-24T04:36:56Z,queue,QUEUED,1329
2026-09-24T04:36:56Z,queue,IN_PROGRESS,2
2026-09-24T04:36:56Z,queue,oldest_queued_s,27
2026-09-24T04:36:56Z,pg_mem_mib,postgres,193.7
2026-09-24T04:36:56Z,pg_cpu_pct,postgres,18.63
2026-09-24T04:37:02Z,rss_kb,jail,48848
2026-09-24T04:37:02Z,cpu_s,jail,0.03
2026-09-24T04:37:02Z,restarts,jail,0
2026-09-24T04:37:02Z,rss_kb,web,256784
2026-09-24T04:37:02Z,cpu_s,web,218.99
2026-09-24T04:37:02Z,restarts,web,0
2026-09-24T04:37:02Z,rss_kb,worker-1,189756
2026-09-24T04:37:02Z,cpu_s,worker-1,16.80
2026-09-24T04:37:02Z,restarts,worker-1,0
2026-09-24T04:37:02Z,rss_kb,worker-2,186016
2026-09-24T04:37:02Z,cpu_s,worker-2,16.40
2026-09-24T04:37:02Z,restarts,worker-2,0
2026-09-24T04:37:02Z,pg_conn,slaydx|idle,3
2026-09-24T04:37:02Z,queue,QUEUED,1554
2026-09-24T04:37:02Z,queue,IN_PROGRESS,2
2026-09-24T04:37:02Z,queue,oldest_queued_s,31
2026-09-24T04:37:02Z,pg_mem_mib,postgres,194.2
